,Unnamed: 0,Dst Port,Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,ECE Flag Cnt,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
237557,237557,22,6,373089,23,21,2008,2665,640,0,87.3043478261,136.3399610541,976,0,126.9047619048,263.5746392887,12525.1615566259,117.934326662,8676.488372093,21664.9906689199,100595,4,373043,16956.5,28184.6419285904,100595,294,373078,18653.9,34648.0490601373,117646,7,0,744,680,61.647488937,56.286837725,0,976,103.8444444444,203.7502878476,41514.1797979798,0,0,0,1,0,0,0,106.204544,87.304344,126.90476,23,2008,21,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0,3
264408,264408,22,6,425156,22,21,1960,2665,640,0,89.0909090909,137.9533769037,976,0,126.9047619048,263.5746392887,10878.3599431738,101.1393464987,10122.7619047619,31229.0545195629,171501,5,424675,20222.62,42336.3794418892,171501,172,425148,21257.4,47032.8320906062,181002,9,0,712,680,51.7457121621,49.3936343366,0,976,105.1136363636,205.49172064,42226.8472515856,0,0,0,1,0,0,0,107.558136,89.09091,126.90476,22,1960,21,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0,3
980820,980820,80,6,453,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,6504.86343298606,234.37529499516347,302.0145791023566,447,20,453,234.37529,302.0145791023566,447,20,0,0.0,0.0,0,0,0,59,0,6504.86343298606,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,2,0,0,0,2053,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,10
180542,180542,21,6,2,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1000000.0,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,40,20,500000.0,500000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0.0,0.0,0.0,1,0,1,0,26883,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,2
910125,910125,80,6,5166705,3,2,205,454,205,0,51.29259001291817,102.58518002583634,454,0,113.68686389164604,227.37372778329205,124.87930437696352,1.2001906333945744,1156436.6869392404,2307471.7255654307,4974392,14,2388453,1162195.2,1635553.9410723315,2353684,383,2970433,990144.6628017012,1580189.5622856757,2812517,109,0,83,65,0.6874014003286181,0.5127892331097453,0,454,73.32420173533689,158.31226182253465,44586.90751686404,0,0,1,1,0,0,1,82.48972,51.29259,113.68687,3,205,2,454,8192,11894,0,20,0.0,0.0,0,0,0.0,0.0,0,0,10
787237,787237,80,17,119867551,-9573,0,3887953,0,32,32,32.0,0.0,0,0,0.0,0.0,32435.421411833,1013.606918964676,986.5860296187702,19778.962895356297,750934,0,120000000,986.58606,19778.962895356297,750934,0,0,0.0,0.0,0,0,0,971988,0,1013.606918964676,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,32.000263,32.0,0.0,-9573,3887953,0,0,-1,-1,-9574,8,0.0,0.0,0,0,0.0,0.0,0,0,8
942818,942818,80,6,61688451,203,104,56146,189908,680,0,276.5839244176329,291.9998949870757,1934,0,1826.045138549162,320.3695605816041,3989.2911988060855,4.977426504157721,201596.24650145625,375493.81036840816,1330783,18,61686178,305377.12,426729.42259874765,1330783,415,61688422,598916.723177798,429446.1738704142,1333382,35,0,4072,2092,3.291262476715534,1.6861640274421874,0,1934,798.880620343826,793.9864901470838,630414.5515309665,0,0,1,1,0,0,1,801.48285,276.58392,1826.0452,203,56146,104,189908,8192,1281,101,20,0.0,0.0,0,0,0.0,0.0,0,0,10
325005,325005,80,6,10658,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,187.6524676,10658.0,0.0,10658,10658,10658,10658.0,0.0,10658,10658,0,0.0,0.0,0,0,0,40,0,187.6524676,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,4
228146,228146,22,6,5,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,400000.0,5.0,0.0,5,5,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,32,32,200000.0,200000.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0.0,0.0,0.0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0,3
1066880,1066880,80,6,5010159,4,4,700,390,700,0,175.209870052783,350.419740105566,390,0,97.59416565440192,195.18833130880384,217.8007132379321,1.5967554536525883,715737.1157798651,1868432.1077020783,4952718,19,57440,19146.998,30454.79214765843,54286,395,5010133,1670044.423115529,2888318.5456072264,5005187,1799,0,92,92,0.7983777268648221,0.7983777268648221,0,700,121.24623809204284,252.8428683224966,63965.45789329456,0,0,1,1,0,0,1,136.40202,175.20987,97.59416,4,700,4,390,8192,221,1,20,0.0,0.0,0,0,0.0,0.0,0,0,11
295700,295700,22,6,18,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,111111.111111111,18.0,0.0,18,18,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,32,32,55555.5555555556,55555.5555555556,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0.0,0.0,0.0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0,3
438938,438938,8080,6,520,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3846.153846,520.0,0.0,520,520,520,520.0,0.0,520,520,0,0.0,0.0,0,0,0,40,0,3846.153846,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,2,0,0,0,2052,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,5
546192,546192,80,6,107133698,15,3,2530,0,230,0,168.6666666667,105.2796728899,0,0,0.0,0.0,23.6153520996,0.1680143628,6301982.23529412,13441364.3901544,53247470,2,107133696,7652407.0,14533920.0016922,53247470,331,106110908,53055454.0,31193939.2845122,75112900,30998008,0,496,100,0.140011969,0.0280023938,0,230,133.1578947368,116.6691729054,13611.6959064327,0,0,0,1,0,0,0,140.55556,168.66667,0.0,15,2530,3,0,26883,0,11,32,6154729.0,1974184.15031678,7550688,4758770,23706059.5,20657674.0983775,53247470,6655897,7
778725,778725,80,17,119804717,8164,0,4455555,0,32,32,32.0,0.0,0,0,0.0,0.0,37190.15395028547,1162.192311108051,860.45653021819,17347.228859479936,635499,0,120000000,860.45654,17347.228859479936,635499,0,0,0.0,0.0,0,0,0,1113888,0,1162.192311108051,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,32.00023,32.0,0.0,8164,4455555,0,0,-1,-1,8163,8,0.0,0.0,0,0,0.0,0.0,0,0,8
803198,803198,0,0,112641241,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0266332290821748,56320620.96894509,51.469569257231655,56320657,56320584,112641241,56320620.0,51.469569257231655,56320657,56320584,0,0.0,0.0,0,0,0,0,0,0.0266332290821748,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,3,0,0,0,-1,-1,0,0,0.0,0.0,0,0,56320620.96894509,51.469569257231655,56320657,56320584,9
759800,759800,80,17,119903759,-31457,0,3187661,0,32,32,32.0,0.0,0,0,0.0,0.0,26585.170300124624,830.7865718984768,1203.6936139507916,24919.974472714403,985772,0,120000000,1203.6936,24919.974472714403,985772,0,0,0.0,0.0,0,0,0,796915,0,830.7865718984768,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,32.00032,32.0,0.0,-31457,3187661,0,0,-1,-1,-31458,8,0.0,0.0,0,0,0.0,0.0,0,0,8
12445,12445,80,6,53723438,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0372276994,53723438.0,0.0,53723438,53723438,53723438,53723440.0,0.0,53723438,53723438,0,0.0,0.0,0,0,0,40,0,0.0372276994,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,2,0,0,0,279,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,1
684632,684632,80,6,107664856,14,3,2530,0,230,0,180.7142857143,97.9375221341,0,0,0.0,0.0,23.498847122858034,0.1578973917203956,6729053.547397574,13934168.515200192,53245301,4,107664843,8281911.0,15125809.38737701,53245301,177,107664852,53832426.25671041,32288745.64794557,76664017,31000835,0,456,100,0.1300331461317999,0.0278642455885957,0,230,140.5555555556,115.375204912,13311.4379084967,0,0,0,1,0,0,0,148.82353,180.71428,0.0,14,2530,3,0,26883,0,11,32,5532550.228882312,1795198.2700999596,6801947,4263153,24149935.63638424,20580393.10081825,53245301,6656802,7
425425,425425,8080,6,450,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4444.444444,450.0,0.0,450,450,450,450.0,0.0,450,450,0,0.0,0.0,0,0,0,40,0,4444.444444,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,2,0,0,0,2052,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,5
275631,275631,22,6,7,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,285714.285714286,7.0,0.0,7,7,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,32,32,142857.142857143,142857.142857143,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0.0,0.0,0.0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0,3
681779,681779,80,6,99999626,2,2,16,0,8,8,8.0,0.0,0,0,0.0,0.0,0.1600005972007274,0.0400001493001818,33333208.916515134,57734807.95861055,99999622,2,99999624,99999624.0,0.0,99999624,99999624,99999624,99999624.74954538,0.0,99999624,99999624,1,64,64,0.0200000746500909,0.0200000746500909,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,6.0,8.0,0.0,2,16,2,0,211,219,1,32,2.0,0.0,2,2,99999622.74954538,0.0,99999622,99999622,7
149457,149457,21,6,1,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,40,20,1000000.0,1000000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0.0,0.0,0.0,1,0,1,0,26883,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,2
88908,88908,443,6,618858,10,8,509,3542,194,0,50.9,80.1518697363,1430,0,442.75,620.2673962552,6545.9281450672,29.0858322911,36403.4117647059,65402.5784861144,260083,0,618858,68762.0,85894.4922506676,260083,20,555885,79412.1428571429,148654.899144998,406682,0,0,212,172,16.1587957173,12.9270365738,0,1430,213.2105263158,439.7823424968,193408.50877193,0,0,0,1,0,0,0,225.05556,50.9,442.75,10,509,8,3542,8192,176,4,20,0.0,0.0,0,0,0.0,0.0,0,0,1
383646,383646,80,6,9611,3,4,315,935,315,0,105.0,181.8653348,935,0,233.75,467.5,130059.307,728.3321194,1601.833333,3452.028993,8627,3,8893,4446.5,5912.119798,8627,266,9608,3202.666667,4939.516812,8893,20,0,72,92,312.1423369,416.1897825,0,935,156.25,333.4104078,111162.5,0,0,1,1,0,0,1,178.57143,105.0,233.75,3,315,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,4
379209,379209,80,6,21491,3,4,267,935,267,0,89.0,154.1525219,935,0,233.75,467.5,55930.38947,325.7177423,3581.833333,5710.388163,13388,3,13678,6839.0,9261.68462,13388,290,21486,7162.0,6850.192917,13676,19,0,72,92,139.5933181,186.1244242,0,935,150.25,330.5652086,109273.3571,0,0,1,1,0,0,1,171.71428,89.0,233.75,3,267,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,4
525817,525817,80,6,2700303,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.7406576225,2700303.0,0.0,2700303,2700303,2700303,2700303.0,0.0,2700303,2700303,0,0.0,0.0,0,0,0,64,0,0.7406576225,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,2,0,0,0,221,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,6
107076,107076,21,6,1,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,40,20,1000000.0,1000000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0.0,0.0,0.0,1,0,1,0,26883,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,2
257459,257459,22,6,388356,26,20,1912,2665,640,0,73.5384615385,130.1817900535,976,0,133.25,268.7712537496,11785.5781808444,118.448021918,8630.1333333333,24516.2408003719,149097,5,387960,15518.4,32126.6005100654,149097,7,388349,20439.4210526316,44778.034501448,189145,12,0,840,648,66.9488819537,51.4991399644,0,976,97.3829787234,200.3366246652,40134.7631822387,0,0,0,1,0,0,0,99.5,73.53846,133.25,26,1912,20,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0,3
916855,916855,80,6,144,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,20709.528901512556,72.43774259903695,95.37137019939829,139,5,144,72.437744,95.37137019939829,139,5,0,0.0,0.0,0,0,0,60,0,20709.528901512556,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,3,0,0,0,2053,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,10
908885,908885,80,6,16138329,52,26,13704,46330,418,0,165.11872070959177,180.240462728994,1191,0,1103.107923223081,251.61773148324627,2601.0032392546564,3.640717527611802,757143.6554275019,1333772.9389707455,2568088,16,16138329,1137113.1,1615541.408301417,2568088,227,14097572,343843.24372601486,265482.06673294475,642204,357,0,1057,536,2.4437961568157704,1.196921370834465,0,1191,476.47132217674607,490.10235412324806,390143.4585576161,0,0,1,1,0,0,1,480.2831,165.11873,1103.1079,52,13704,26,46330,8192,10721,24,20,0.0,0.0,0,0,0.0,0.0,0,0,10
319610,319610,80,6,13891,3,4,310,935,310,0,103.3333333,178.9785834,935,0,233.75,467.5,89626.37679,503.9234036,2315.166667,5362.158909,13257,3,13550,6775.0,9166.932311,13257,293,13888,4629.333333,7733.648061,13558,29,0,72,92,215.967173,287.9562307,0,935,155.625,333.0748254,110938.8393,0,0,1,1,0,0,1,177.85715,103.333336,233.75,3,310,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,4
368498,368498,80,6,30865,3,4,312,935,312,0,104.0,180.133284,935,0,233.75,467.5,40401.74955,226.7941034,5144.166667,8085.075223,18250,4,12591,6295.5,8560.9418,12349,242,30860,10286.66667,9330.714514,18250,20,0,72,92,97.19747287,129.5966305,0,935,155.875,333.2079735,111027.5536,0,0,1,1,0,0,1,178.14285,104.0,233.75,3,312,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,4
101592,101592,21,6,1,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,40,20,1000000.0,1000000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0.0,0.0,0.0,1,0,1,0,26883,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,2
221645,221645,22,6,7,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,285714.285714286,7.0,0.0,7,7,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,32,32,142857.142857143,142857.142857143,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0.0,0.0,0.0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0,3
823228,823228,80,6,169,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,11819.469320811317,169.23947182996994,0.0,169,169,169,169.23947,0.0,169,169,0,0.0,0.0,0,0,0,40,0,11819.469320811317,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,2,0,0,0,2047,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,9
94931,94931,3389,6,2213093,8,7,1148,1581,677,0,143.5,228.129662379,1173,0,225.8571428571,430.0986044197,1233.1158247756,6.7778444015,158078.071428571,248339.460763957,953131,82,2213093,316156.16,399746.484644301,1206633,270,2013493,335582.166666667,303242.731602534,953131,200033,0,172,152,3.6148503475,3.162994054,0,1173,170.5625,319.433241591,102037.595833333,0,0,0,1,0,0,0,181.93333,143.5,225.85715,8,1148,7,1581,8192,62852,5,20,0.0,0.0,0,0,0.0,0.0,0,0,1
238573,238573,22,6,328647,22,22,2008,2665,640,0,91.2727272727,138.1821371607,976,0,121.1363636364,258.6415602914,14218.9035652235,133.8822505606,7642.9534883721,19002.1829710287,95319,1,328595,15647.381,27357.7934572147,95319,183,328644,15649.7142857143,34911.3472314416,133315,7,0,712,712,66.9411252803,66.9411252803,0,976,103.8444444444,203.7502878476,41514.1797979798,0,0,0,1,0,0,0,106.204544,91.27273,121.13636,22,2008,22,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0,3
926290,926290,80,6,59087883,203,104,56221,189949,680,0,276.950789282968,292.35260291784954,1935,0,1826.4391438000384,320.4136162576529,4166.17852838281,5.195650638883272,193097.6593934605,366542.5496133853,1079828,19,59085672,292503.34,417913.2737394734,1079828,356,59087860,573668.546923736,429298.3069887144,1082332,48,0,4072,2092,3.435560520213962,1.7600901187251852,0,1935,799.2554583754466,794.090986917898,630580.4962737093,0,0,1,1,0,0,1,801.8589,276.95078,1826.4392,203,56221,104,189949,8192,1282,101,20,0.0,0.0,0,0,0.0,0.0,0,0,10
819012,819012,80,6,133,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,15024.583475771027,133.12258374028144,0.0,133,133,133,133.12259,0.0,133,133,0,0.0,0.0,0,0,0,40,0,15024.583475771027,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,2,0,0,0,2047,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,9
388421,388421,80,6,14851,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,134.6710659,14851.0,0.0,14851,14851,14851,14851.0,0.0,14851,14851,0,0.0,0.0,0,0,0,40,0,134.6710659,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,4
1063101,1063101,80,6,24,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,81271.82705439324,24.756257462443525,0.0,24,24,24,24.756258,0.0,24,24,0,0.0,0.0,0,0,0,40,0,81271.82705439324,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,2,0,0,0,2051,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,11
792607,792607,80,17,119998315,-30282,0,3225252,0,32,32,32.0,0.0,0,0,0.0,0.0,26877.484173932546,839.9213803391206,1190.5994496866342,24162.937942970268,1050846,0,120000000,1190.5995,24162.937942970268,1050846,0,0,0.0,0.0,0,0,0,806313,0,839.9213803391206,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,32.000317,32.0,0.0,-30282,3225252,0,0,-1,-1,-30283,8,0.0,0.0,0,0,0.0,0.0,0,0,8
293424,293424,22,6,392207,22,22,1912,2665,640,0,86.9090909091,137.6880217811,976,0,121.1363636364,258.6415602914,11669.8580086536,112.1856570637,9121.0930232558,23094.2623453717,88768,2,392166,18674.572,35367.065730099,121064,245,392196,18676.0,39874.6585301994,126753,7,0,712,712,56.0928285319,56.0928285319,0,976,101.7111111111,203.7371995112,41508.8464646465,0,0,0,1,0,0,0,104.02273,86.90909,121.13636,22,1912,22,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0,3
700414,700414,80,6,112286982,2,2,16,0,8,8,8.0,0.0,0,0,0.0,0.0,0.1424920288573804,0.0356230072393451,37428994.289616525,64828916.54887868,112286979,1,112286981,112286984.0,0.0,112286981,112286981,112286981,112286981.0,0.0,112286981,112286981,1,64,64,0.017811503613115,0.017811503613115,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,6.0,8.0,0.0,2,16,2,0,211,219,1,32,1.8688496569215185,0.0,1,1,112286979.13115036,0.0,112286979,112286979,7
312721,312721,80,6,19628,3,4,316,935,316,0,105.3333333,182.4426851,935,0,233.75,467.5,63735.47993,356.6333809,3271.333333,5783.346217,14416,4,14755,7377.5,9953.942159,14416,339,19622,6540.666667,7510.767227,14753,20,0,72,92,152.8428775,203.7905034,0,935,156.375,333.4786082,111207.9821,0,0,1,1,0,0,1,178.71428,105.333336,233.75,3,316,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,4
967798,967798,80,6,57198560,203,104,56330,189992,680,0,277.4876847291,292.8687801257,1935,0,1826.8510216402983,320.46755879808774,4306.446013976314,5.367268106156292,186923.3993744088,363731.06903049024,1017503,25,57196310,283150.06,416383.3945257299,1017503,448,57198530,555325.5431237124,438162.0820588332,1020052,33,0,4072,2092,3.54904047409291,1.8182276320633808,0,1935,799.7483969175317,794.1702667584136,630706.4133174007,0,0,1,1,0,0,1,802.35345,277.48767,1826.8511,203,56330,104,189992,8192,1284,101,20,0.0,0.0,0,0,0.0,0.0,0,0,10
308231,308231,80,6,15093,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,132.5117604,15093.0,0.0,15093,15093,15093,15093.0,0.0,15093,15093,0,0.0,0.0,0,0,0,40,0,132.5117604,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,4
642054,642054,80,6,108158221,14,3,2530,0,230,0,180.7142857143,97.9375221341,0,0,0.0,0.0,23.39165690995157,0.1571771413140752,6759888.818860192,13979000.187297566,53247616,2,108158218,8319863.0,15172525.948443243,53247616,151,108158217,54079108.506858885,32642176.009908188,77160612,30997604,0,456,100,0.1294399987162526,0.0277371425978226,0,230,140.5555555556,115.375204912,13311.4379084967,0,0,0,1,0,0,0,148.82353,180.71428,0.0,14,2530,3,0,26883,0,11,32,5515095.789576657,1793148.7730638108,6783043,4247148,24282006.616516557,20576393.02738017,53247616,6655944,7
568980,568980,80,6,98564,5,3,350,972,350,0,70.10640887945783,156.7626959128773,972,0,324.0,561.1844616523,13418.248900847446,81.16718269146271,14080.66017092005,36747.75965586611,97415,4,98564,24641.156,48517.13495568011,97415,151,828,414.2867885412599,52.92439818775191,451,376,0,168,104,50.7294891821533,30.437693509309412,0,972,146.94800493303734,330.4000375041037,109164.18625932866,0,0,0,1,0,0,0,165.31651,70.10641,324.0,5,350,3,972,26883,219,1,32,0.0,0.0,0,0,0.0,0.0,0,0,6
122500,122500,21,6,18,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,111111.111111111,18.0,0.0,18,18,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,40,20,55555.5555555556,55555.5555555556,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0.0,0.0,0.0,1,0,1,0,26883,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,2
283769,283769,22,6,382478,22,20,1944,2665,640,0,88.3636363636,137.8690011274,976,0,133.25,268.7712537496,12050.3662955778,109.8102374516,9328.7317073171,25368.6593822224,136783,2,382434,18211.143,34342.7531413626,136783,303,382473,20130.1578947368,47506.8236364971,183218,8,0,712,648,57.5196481889,52.2905892627,0,976,107.1860465116,207.2815265026,42965.6312292359,0,0,0,1,0,0,0,109.7381,88.36364,133.25,22,1944,20,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0,3
178871,178871,21,6,1,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,40,20,1000000.0,1000000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0.0,0.0,0.0,1,0,1,0,26883,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,2
351326,351326,80,6,13535,3,4,261,935,261,0,87.0,150.6884203,935,0,233.75,467.5,88363.50203,517.1776875,2255.833333,5176.039467,12815,4,13052,6526.0,8893.989094,12815,237,13531,4510.333333,7400.556218,13052,20,0,72,92,221.6475803,295.5301071,0,935,149.5,330.2691543,109077.7143,0,0,1,1,0,0,1,170.85715,87.0,233.75,3,261,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,4
518810,518810,80,6,5007087,4,4,379,972,379,0,94.75,189.5,972,0,243.0,486.0,269.8175605896,1.5977353699,715298.142857143,1890600.64215242,5002777,6,4310,1436.6666,1011.8657684364,2140,277,5007081,1669027.0,2887446.5123136,5003163,1499,0,136,136,0.7988676849,0.7988676849,0,972,150.1111111111,332.7207704835,110703.111111111,0,0,0,1,0,0,0,168.875,94.75,243.0,4,379,4,972,26883,219,1,32,0.0,0.0,0,0,0.0,0.0,0,0,6
97598,97598,53,17,153094,2,2,68,184,34,34,34.0,0.0,92,92,92.0,0.0,1646.0475263564,26.1277385136,51031.3333333333,54843.8866632675,109053,44,43997,43997.0,0.0,43997,43997,44,44.0,0.0,44,44,0,16,16,13.0638692568,13.0638692568,34,92,57.2,31.7679083353,1009.2,0,0,0,0,0,0,0,71.5,34.0,92.0,2,68,2,184,-1,-1,1,8,0.0,0.0,0,0,0.0,0.0,0,0,1
194862,194862,21,6,1,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,40,20,1000000.0,1000000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0.0,0.0,0.0,1,0,1,0,26883,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,2
187044,187044,21,6,2,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1000000.0,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,40,20,500000.0,500000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0.0,0.0,0.0,1,0,1,0,26883,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,2
